--- Terminal on COM3 | 921600 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ
Piano calibration (48kHz) - ENTER starts capture.
BUILD_TAG=cal_v7_shift12_logspec_autoshift

FS=48000 N=4096 HOP=256 rows/secÔëê187.50
Models JSON: /models.json
Noise JSON:  /noise.json

Commands:
  <ENTER>            start recording current key
  start <idx>        jump to key index (0..84)
  start <label>      jump to key label (e.g. start G#1)
  redo               redo last recorded key (overwrite in /models.json)
  redo prev          redo key before last recorded
  noise              record 10s silence -> /noise.json
  noise show         show if /noise.json exists
  help               show this help

NEXT: key_idx=0 label=A0 ÔÇö press ENTER to record (or type help)
OK: start at key_idx=41 label=D4

NEXT: key_idx=41 label=D4 ÔÇö press ENTER to record (or type help)
CAP_BEGIN {"type":"CAP_BEGIN","key_idx":41,"key":"D4","fs":48000,"n":4096,"hop":256,"ms":10500,"peaks":8,"fmin":20.0,"fmax":4000.0,"resp_ms_init":200,"settle_ms":200,"shift_right_init":12,"spec_total":"log10(power/N+1)"}
INSTRUCTIONS:
  - Keep room silent for 1s.
  - Then PRESS+HOLD when told (3 times), with releases in between.
  - After final press, let it ring (tail).
  - Do NOT touch other keys.

SILENCE (1s)...
PRESS + HOLD (2s)...
RELEASE (1s)...
PRESS + HOLD (2s)...
RELEASE (1s)...
PRESS + HOLD (2s)...
CSV_BEGIN
type,t_ms,key_idx,key,cap_phase,rms_ac,ac_peak,zc,min,max,spec_total_log10,centroid_hz,bandwidth_hz,rolloff85_hz,flatness,band1_20_80,band2_80_200,band3_200_500,band4_500_1280,band5_1280_2500,band6_2500_4000,p1_hz,p1_mag,p2_hz,p2_mag,p3_hz,p3_mag,p4_hz,p4_mag,p5_hz,p5_mag,p6_hz,p6_mag,p7_hz,p7_mag,p8_hz,p8_mag
CAL_WIN,6376,41,D4,3,1818.019,3674.383,53.0,-3637.0,3461.0,10.017,898.01,902.97,1828.13,0.412123,1004409.437,5175191.000,17037912.000,11379150.000,6723465.500,3843231.000,292.97,3241539.500,199.22,2356669.000,386.72,1385802.625,492.19,610872.250,574.22,517844.813,1019.53,457020.844,1207.03,385196.969,808.59,381646.531
CAL_WIN,6395,41,D4,3,1869.112,3686.869,51.0,-3637.0,3491.0,10.043,860.68,884.94,1722.66,0.396273,1108976.875,5699686.500,18882192.000,11602674.000,6725468.000,3779436.500,304.69,3401101.750,199.22,2409982.250,386.72,1477824.875,492.19,776587.875,574.22,543087.562,1019.53,471106.500,351.56,416187.063,808.59,395617.281
CAL_WIN,6413,41,D4,3,1909.410,3751.076,52.0,-3756.0,3491.0,10.066,825.25,867.90,1664.06,0.384190,1204081.000,6235112.500,20788102.000,11936537.000,6670026.500,3720599.000,304.69,3573128.000,199.22,2423058.500,386.72,1560525.250,492.19,943019.062,574.22,566693.375,257.81,524223.500,1019.53,476627.938,808.59,380219.406
CAL_WIN,6432,41,D4,3,1941.875,3748.485,51.0,-3756.0,3492.0,10.085,798.94,855.80,1582.03,0.371049,1242987.375,6682767.500,22300306.000,12163900.000,6573037.000,3707647.750,304.69,3718979.750,199.22,2413796.000,386.72,1627693.125,492.19,1101964.750,257.81,690261.937,574.22,574423.375,1019.53,475399.813,761.72,399933.938
CAL_WIN,6451,41,D4,3,1951.478,3753.168,51.0,-3756.0,3492.0,10.101,778.81,843.52,1535.16,0.351859,1214593.750,7010797.000,23136504.000,12182615.000,6492922.500,3603332.500,304.69,3817420.000,199.22,2391128.750,386.72,1666881.000,492.19,1243579.500,222.66,1120208.625,574.22,577262.625,1019.53,470417.406,761.72,412613.875
CAL_WIN,6469,41,D4,3,1965.721,3769.184,52.0,-3756.0,3492.0,10.113,762.98,833.16,1500.00,0.331346,1212032.625,7130653.500,23353724.000,12060870.000,6294111.000,3461259.000,304.69,3870277.250,199.22,2376190.500,386.72,1684854.375,492.19,1355346.375,222.66,1165783.625,574.22,570332.187,1019.53,465173.719,152.34,447167.094
CAL_WIN,6488,41,D4,3,1941.075,3815.314,51.0,-3756.0,3492.0,10.121,747.09,823.04,1453.13,0.324052,1324286.500,7072281.000,23595018.000,12039350.000,6044920.500,3341382.750,304.69,3879962.250,199.22,2372811.500,386.72,1682667.125,503.91,1527646.625,222.66,1166733.500,269.53,1124541.500,574.22,558917.625,1019.53,458654.219
CAL_WIN,6506,41,D4,3,1908.900,3786.807,50.0,-3756.0,3492.0,10.122,738.63,815.74,1417.97,0.319430,1377045.500,6816760.000,23740590.000,12173545.000,5900545.500,3264096.000,304.69,3843528.500,199.22,2357371.750,503.91,1681982.375,386.72,1655309.500,222.66,1141442.000,574.22,545167.750,164.06,486566.500,1019.53,448802.969
CAL_WIN,6525,41,D4,4,1869.965,3798.230,51.0,-3756.0,3492.0,10.114,744.60,819.32,1417.97,0.318508,1341254.625,6500106.500,23243448.000,12407664.000,5824354.000,3293622.000,304.69,3719983.750,199.22,2288386.500,503.91,1772709.250,386.72,1582735.250,164.06,536019.562,574.22,516291.500,1019.53,436128.719,761.72,379890.344
CAL_WIN,6544,41,D4,4,1824.070,3748.288,51.0,-3756.0,3492.0,10.094,765.64,834.28,1488.28,0.351084,1236310.375,6193577.000,22113686.000,12621952.000,5867261.000,3422380.000,304.69,3498144.250,199.22,2138104.000,503.91,1795879.625,386.72,1456424.750,246.09,579285.125,164.06,547024.000,339.84,505072.406,574.22,473797.031
CAL_WIN,6562,41,D4,4,1769.894,3742.640,51.0,-3756.0,3492.0,10.059,783.38,846.37,1523.44,0.376626,1229331.250,5976896.000,20835168.000,12660939.000,5875451.000,3483729.500,304.69,3165877.250,210.94,1986760.250,503.91,1753939.500,386.72,1282382.500,339.84,533082.250,164.06,527722.500,246.09,485469.656,574.22,419956.344
CAL_WIN,6581,41,D4,4,1699.160,3737.460,53.0,-3756.0,3492.0,10.007,787.95,850.61,1546.88,0.395105,1288161.625,5765029.000,20170102.000,12391255.000,5767679.500,3451203.500,292.97,2803701.250,210.94,1973042.250,503.91,1656052.125,398.44,1105861.125,339.84,547812.375,246.09,426849.531,691.41,420678.313,574.22,358881.563
CAL_WIN,6703,41,D4,4,1621.639,3704.441,55.0,-3756.0,3492.0,9.937,787.48,851.81,1558.59,0.393207,1307653.625,5516511.500,19353218.000,11852313.000,5523001.000,3335045.000,292.97,2666581.750,210.94,1822335.000,503.91,1518435.500,187.50,1187023.125,398.44,965281.375,691.41,403667.844,1019.53,309147.875,597.66,305197.781
CAL_WIN,6721,41,D4,4,1536.991,3730.530,64.0,-3756.0,3492.0,9.849,788.93,855.14,1558.59,0.407882,1276356.375,5126838.000,18009302.000,11120009.000,5150772.000,3158678.250,292.97,2402072.250,210.94,1585583.250,503.91,1355448.875,187.50,1106939.750,398.44,770176.437,257.81,531886.812,691.41,359434.219,597.66,320640.781
CAL_WIN,6740,41,D4,4,1443.965,3712.902,68.0,-3756.0,3492.0,9.744,788.48,856.83,1570.31,0.408110,1218066.750,4600763.000,16088975.000,10116067.000,4619546.500,2864033.750,292.97,2080831.750,222.66,1429968.750,503.91,1176596.875,187.50,970663.937,328.12,788144.937,410.16,657615.937,375.00,525996.750,597.66,308491.125
CAL_WIN,6759,41,D4,4,1344.429,3676.475,102.0,-3756.0,3492.0,9.623,784.41,856.37,1558.59,0.406124,1158980.625,4081272.750,13793281.000,8930483.000,3970928.250,2484451.250,292.97,1748273.750,222.66,1326604.125,503.91,992052.812,187.50,797765.375,328.12,767935.625,410.16,542595.187,375.00,464984.406,152.34,404996.375
CAL_WIN,6778,41,D4,4,1234.663,3706.694,101.0,-3756.0,3492.0,9.487,769.63,849.82,1535.16,0.404821,1077026.500,3915678.250,11559588.000,7706589.500,3283436.250,2079964.250,292.97,1412533.625,222.66,1139654.000,503.91,816318.187,328.12,666572.750,187.50,635616.937,152.34,415710.094,410.16,413261.281,375.00,382327.375
CAL_WIN,6796,41,D4,4,1112.651,3693.279,93.0,-3756.0,3492.0,9.337,751.54,838.89,1441.41,0.390114,949922.500,3571889.500,9666340.000,6411210.000,2646994.750,1677294.375,292.97,1101571.875,222.66,915414.812,503.91,654877.937,328.12,530618.625,152.34,396540.188,410.16,290503.500,375.00,285735.969,597.66,210781.203
CAL_WIN,6815,41,D4,4,985.237,3524.101,128.0,-3352.0,3492.0,9.171,734.34,825.93,1394.53,0.381658,783899.562,3143734.750,7992481.500,5173133.000,2134289.750,1311939.000,292.97,820094.750,210.94,687449.062,503.91,508825.000,257.81,428771.938,152.34,336577.906,375.00,208602.453,410.16,189436.875,597.66,173649.031
CAL_WIN,6834,41,D4,4,850.192,3476.789,150.0,-3334.0,3469.0,8.982,722.73,817.94,1359.38,0.362180,604469.937,2702284.250,6356844.000,4039559.250,1684544.625,1011324.937,304.69,649245.187,210.94,537007.562,503.91,381092.625,257.81,355982.500,386.72,190239.281,597.66,139395.000,433.59,129697.250,867.19,117138.797
CAL_WIN,6852,41,D4,4,737.152,3322.250,163.0,-3334.0,3191.0,8.761,717.63,816.85,1347.66,0.358001,443595.844,2203417.250,4936407.000,3054087.500,1292289.125,778030.937,304.69,495548.000,199.22,417647.500,234.37,336397.531,128.91,301618.844,503.91,273870.375,386.72,164026.812,445.31,106560.437,597.66,104486.219
CAL_WIN,6871,41,D4,4,581.558,2162.561,185.0,-2168.0,1766.0,8.499,717.40,820.98,1347.66,0.354844,328548.250,1664870.000,3713278.250,2212232.500,960371.250,587549.062,316.41,349058.625,199.22,306062.063,246.09,302067.406,503.91,187038.016,175.78,159915.828,152.34,152415.187,527.34,129486.836,386.72,125501.680
CAL_WIN,6890,41,D4,4,506.104,2146.528,202.0,-2168.0,1448.0,8.203,730.09,838.89,1371.09,0.375779,266155.094,1154127.000,2710421.000,1528988.000,711488.312,449915.250,246.09,238675.187,316.41,236038.516,281.25,217184.219,199.22,212036.687,175.78,128693.055,503.91,122889.687,152.34,111305.695,527.34,97685.898
CAL_WIN,6909,41,D4,4,420.556,2144.640,219.0,-2149.0,1448.0,7.913,756.66,876.26,1488.28,0.399824,244332.297,778891.750,1972646.500,1036257.062,542843.000,369293.750,281.25,180190.484,304.69,173057.594,246.09,166089.875,199.22,150692.312,128.91,117088.055,339.84,86524.492,175.78,86267.953,152.34,78492.211
CAL_WIN,6927,41,D4,4,344.677,1589.164,276.0,-1582.0,1448.0,7.707,779.56,915.09,1652.34,0.423733,242114.312,593826.250,1518632.000,772391.750,451654.031,324639.625,304.69,154584.281,210.94,153884.625,281.25,134270.422,246.09,111313.484,128.91,88049.289,398.44,67150.375,339.84,60301.512,175.78,58046.566
CAL_WIN,6946,41,D4,4,247.881,1427.499,260.0,-1195.0,1448.0,7.619,794.12,943.92,1769.53,0.428935,236967.562,532370.062,1271930.500,626492.812,402381.125,299380.063,210.94,155604.016,304.69,148084.828,140.62,79079.922,234.37,72137.797,398.44,65183.059,175.78,55532.371,515.62,45807.250,339.84,44600.219
CAL_WIN,6965,41,D4,4,160.149,1026.956,281.0,-384.0,1043.0,7.589,799.38,956.94,1828.13,0.426145,220114.703,508288.938,1180534.000,559110.562,369925.656,286517.250,292.97,158667.266,210.94,144893.266,140.62,79342.992,398.44,62463.840,175.78,59384.297,515.62,53331.602,339.84,42526.137,585.94,23746.449
CAL_WIN,6983,41,D4,4,119.002,427.396,323.0,-350.0,431.0,7.565,801.44,965.10,1851.56,0.427277,194098.859,520780.469,1154372.250,535580.625,347197.000,285132.531,292.97,156261.016,210.94,123572.203,140.62,73784.336,175.78,62254.023,398.44,56391.801,515.62,55369.906,339.84,46975.945,257.81,32294.084
CAL_WIN,7002,41,D4,4,111.185,285.649,319.0,-276.0,291.0,7.531,818.64,979.49,1921.88,0.439153,168471.750,522661.156,1120979.250,534976.187,336371.719,293481.781,292.97,148416.969,222.66,110030.469,199.22,104938.414,140.62,66269.070,175.78,63419.957,515.62,56565.004,386.72,52930.305,339.84,49132.363
CAL_WIN,7021,41,D4,4,110.579,285.635,330.0,-276.0,291.0,7.492,841.47,995.13,2003.91,0.452212,153669.937,515089.125,1087706.000,546520.250,335646.844,304867.938,292.97,139707.531,222.66,108005.773,199.22,99252.133,515.62,57234.516,140.62,57190.926,386.72,48492.516,257.81,29079.648,761.72,18627.363
CAL_WIN,7040,41,D4,4,108.926,284.788,336.0,-276.0,291.0,7.459,865.91,1005.69,2039.06,0.476435,137466.297,520180.875,1037517.375,568859.187,345228.250,313547.375,292.97,131659.328,222.66,99007.094,316.41,98134.039,187.50,96720.789,515.62,57014.430,140.62,48523.527,386.72,44782.277,410.16,36394.949
CAL_WIN,7058,41,D4,4,110.462,284.046,332.0,-276.0,291.0,7.445,883.84,1009.58,2062.50,0.480403,120447.719,516553.156,1007665.875,584523.437,354698.844,318050.875,292.97,128513.578,316.41,104466.422,187.50,96402.227,222.66,86561.031,515.62,55507.055,386.72,43770.965,140.62,41085.391,410.16,40179.445
CAL_WIN,7077,41,D4,4,110.881,282.280,323.0,-276.0,285.0,7.456,880.41,999.73,2039.06,0.477498,108953.008,503479.531,1059187.625,603591.750,360081.656,319114.125,292.97,132873.047,316.41,104759.484,199.22,99798.633,222.66,73423.367,246.09,57217.230,503.91,53872.133,386.72,46667.789,128.91,44534.586
CAL_WIN,7096,41,D4,4,105.434,280.748,331.0,-276.0,285.0,7.486,867.26,987.23,2015.63,0.466371,111020.359,498069.875,1115987.625,615448.437,361937.375,318055.813,292.97,144003.391,199.22,107548.727,316.41,98508.555,164.06,64470.980,246.09,63325.633,503.91,54150.250,386.72,52149.410,128.91,42206.793
CAL_WIN,7115,41,D4,4,106.557,282.684,320.0,-276.0,285.0,7.523,854.78,979.46,1968.75,0.455542,120832.250,505001.000,1146696.750,609272.812,361845.313,318002.125,292.97,156917.969,199.22,115550.109,164.06,71953.594,246.09,64344.242,386.72,59044.965,503.91,50993.738,140.62,38035.125,351.56,32649.457
CAL_WIN,7133,41,D4,4,105.806,284.370,324.0,-276.0,285.0,7.553,844.74,974.70,1945.31,0.448889,131823.203,519373.031,1159019.125,593124.562,362896.344,317825.250,292.97,166165.703,199.22,119988.195,164.06,72260.906,257.81,66562.031,386.72,65368.273,503.91,44677.316,351.56,30853.559,574.22,27767.768
CAL_WIN,7152,41,D4,4,101.663,270.871,309.0,-211.0,285.0,7.567,839.81,973.74,1945.31,0.445469,137377.156,538931.250,1150043.875,576335.375,365698.781,316661.094,292.97,169086.875,199.22,119558.937,257.81,72067.344,386.72,70254.031,164.06,65423.797,515.62,38985.898,574.22,30108.434,351.56,27910.861
CAL_WIN,7171,41,D4,4,102.404,272.831,310.0,-211.0,285.0,7.565,838.31,975.03,1945.31,0.446408,134930.578,571326.687,1119086.250,558379.312,369018.563,314237.969,304.69,176555.906,199.22,114760.937,257.81,73860.695,386.72,72954.414,152.34,62711.863,515.62,36571.848,339.84,32406.406,574.22,31396.066
CAL_WIN,7189,41,D4,4,100.728,274.922,316.0,-211.0,285.0,7.547,841.25,976.54,1968.75,0.445311,126858.570,592239.500,1084909.250,537703.312,374233.000,310244.750,304.69,181804.953,199.22,107082.797,386.72,72632.398,257.81,70733.641,140.62,65699.398,339.84,35098.836,515.62,34354.832,574.22,31349.486
CAL_WIN,7208,41,D4,4,103.843,280.119,264.0,-226.0,285.0,7.520,844.54,978.43,1992.19,0.451321,123122.500,594213.187,1061977.500,517766.406,374278.531,307743.375,304.69,182463.922,199.22,99235.031,140.62,75674.906,386.72,69921.000,257.81,63619.508,222.66,56784.363,515.62,32027.773,574.22,30367.844
CAL_WIN,7227,41,D4,4,105.262,280.674,257.0,-226.0,285.0,7.490,852.39,981.72,2015.63,0.462446,115187.312,580135.437,1020093.937,512316.906,366062.031,303606.719,304.69,177697.922,199.22,94238.422,140.62,83384.055,386.72,66167.914,222.66,58408.133,257.81,53296.207,515.62,29792.314,574.22,28398.875
CAL_WIN,7246,41,D4,4,106.240,275.882,281.0,-226.0,285.0,7.461,862.16,988.65,2039.06,0.466982,101987.687,556789.250,982976.375,501919.688,352178.031,300414.875,304.69,167093.453,199.22,93332.852,140.62,87301.539,386.72,62225.145,222.66,57838.313,269.53,56868.391,515.62,28259.352,574.22,25940.994
CAL_WIN,7367,41,D4,4,109.086,277.563,250.0,-244.0,285.0,7.440,863.03,993.86,2039.06,0.464474,102429.602,529118.312,972611.500,489436.063,335916.844,296925.500,304.69,151539.719,199.22,96078.125,140.62,87594.977,375.00,62542.551,222.66,55013.711,269.53,51428.758,515.62,27789.992,562.50,27346.545
CAL_WIN,7385,41,D4,4,110.464,279.253,228.0,-255.0,285.0,7.431,858.76,996.00,2015.63,0.463750,124688.625,498778.719,970274.812,491678.625,325134.688,293366.156,292.97,137503.328,199.22,97906.047,140.62,85100.852,375.00,65802.187,515.62,28124.014,562.50,28002.855,480.47,21174.990,421.87,18636.316
CAL_WIN,7404,41,D4,4,107.481,258.588,248.0,-255.0,262.0,7.438,852.17,996.29,2003.91,0.464534,164045.531,464091.938,981145.812,509894.719,324523.531,291395.375,292.97,147385.250,199.22,95456.758,140.62,79317.680,375.00,67372.016,328.12,55850.867,257.81,40023.793,515.62,28848.217,562.50,27518.412
